Setting delta_T to a sum of reciprocal powers of 2 to avoid floating point errors:	0.0030517578125 from 0.003
Setting delta_r to a sum of reciprocal powers of 2 to avoid floating point errors:	0.0909423828125 from 0.0909090909090909
New r_max = 10.0032958984375 from 10

Make sigma_0 larger.

Time start:	Mon Jun 03 12:53:35 2024

Parameter values (given in code units, then in SI units)
P_final                :	44.9688687          0.0015              
Omega_final            :	0.139723001463446   4188.79020478639    
R_LC_max               :	7.15701773885541    71570.1773885541    
r_min, r_max           :	1                   10.0032958984375    
n_r, delta_r           :	100                 0.0909423828125     
n_t, delta_t           :	1001                0.00314159265358979 
Timestep delta_T       :	0.0030517578125     1.01795683349045e-07
CFL max timestep       :	0.00314159265358979 1.04792251097584e-07
Length of simulation   :	1.5                 5.00346142797228e-05	steps: 500
Est. CSV size (MB)     :	50.6057739257812
ell_max                :	20
n_max                  :	10
Printing values at ( r[99], theta[5] ) = ( 10.0032958984375, 0.0172787595947439 ) = ( 10.0032958984375, 0.0055 pi ).
dOmega_by_dT_index     :	0.00093148667642297	dOmega_by_dT:	0.310495558807657
Ramp start             :	1	0.0030517578125
Ramp stop              :	150	0.457763671875

use_outer_sponge_layer:	1
sigma_0, gamma, beta    :	0.5	6	4

CSV file saved:	CSV/20240603_e_sponge_in_terms_of_time_derivative_4_profiles.csv
CSV file saved:	CSV/20240603_e_sponge_in_terms_of_time_derivative_5_history.csv
CSV _3_VSH_coeffs not saved.
CSV file saved:	CSV/20240603_e_sponge_in_terms_of_time_derivative_7_BCs.csv
Log file saved:	Logs/20240603_e_sponge_in_terms_of_time_derivative.txt
T_index       T             |	B_r           B_t           B_p           |	E_r           E_t           E_p           |	% E pts chngd |	nans_tot      % done        Est. time left
50            0.152588      |	0.00201992    -1.26813e-06  -2.32442e-05  |	1.61403e-08   -2.32442e-05  1.26813e-06   |	0.1           |	0             10.2          0:12:48
51            0.15564       |	0.00202056    -1.76519e-06  -2.39719e-05  |	1.66279e-08   -2.39719e-05  1.76519e-06   |	0.1           |	0             10.4          0:12:46
52            0.158691      |	0.00202119    -2.2603e-06   -2.47004e-05  |	1.7546e-08    -2.47004e-05  2.2603e-06    |	0.1           |	0             10.6          0:12:42
53            0.161743      |	0.00202182    -2.75873e-06  -2.5404e-05   |	1.85102e-08   -2.5404e-05   2.75873e-06   |	0.1           |	0             10.8          0:12:40
54            0.164795      |	0.00202244    -3.25115e-06  -2.60928e-05  |	1.99459e-08   -2.60928e-05  3.25115e-06   |	0.1           |	0             11            0:12:40
55            0.167847      |	0.00202307    -3.74689e-06  -2.67571e-05  |	2.13915e-08   -2.67571e-05  3.74689e-06   |	0.1           |	0             11.2          0:12:37
56            0.170898      |	0.00202368    -4.2285e-06   -2.7407e-05   |	2.35287e-08   -2.7407e-05   4.2285e-06    |	0.1           |	0             11.4          0:12:35
57            0.17395       |	0.00202429    -4.71343e-06  -2.80265e-05  |	2.54789e-08   -2.80265e-05  4.71343e-06   |	0.1           |	0             11.6          0:12:36
58            0.177002      |	0.00202489    -5.18157e-06  -2.86226e-05  |	2.8185e-08    -2.86226e-05  5.18157e-06   |	0.1           |	0             11.8          0:12:35
59            0.180054      |	0.00202549    -5.65181e-06  -2.91903e-05  |	3.0732e-08    -2.91903e-05  5.65181e-06   |	0.1           |	0             12            0:12:31
60            0.183105      |	0.00202606    -6.09831e-06  -2.97332e-05  |	3.41964e-08   -2.97332e-05  6.09831e-06   |	0.1           |	0             12.2          0:12:29
61            0.186157      |	0.00202663    -6.53839e-06  -3.02411e-05  |	3.75037e-08   -3.02411e-05  6.53839e-06   |	0.1           |	0             12.4          0:12:29
62            0.189209      |	0.00202717    -6.95219e-06  -3.07284e-05  |	4.16595e-08   -3.07284e-05  6.95219e-06   |	0.1           |	0             12.6          0:12:26
63            0.192261      |	0.00202771    -7.35384e-06  -3.11855e-05  |	4.57904e-08   -3.11855e-05  7.35384e-06   |	0.1           |	0             12.8          0:12:23
64            0.195312      |	0.00202821    -7.72054e-06  -3.16048e-05  |	5.06577e-08   -3.16048e-05  7.72054e-06   |	0.1           |	0             13            0:12:24
65            0.198364      |	0.0020287     -8.06764e-06  -3.20119e-05  |	5.57061e-08   -3.20119e-05  8.06764e-06   |	0.1           |	0             13.2          0:12:24
66            0.201416      |	0.00202918    -8.39484e-06  -3.23925e-05  |	6.09162e-08   -3.23925e-05  8.39484e-06   |	0.1           |	0             13.4          0:12:20
67            0.204468      |	0.00202963    -8.69462e-06  -3.27357e-05  |	6.65945e-08   -3.27357e-05  8.69462e-06   |	0.1           |	0             13.6          0:12:17
68            0.20752       |	0.00203005    -8.95723e-06  -3.3063e-05   |	7.29628e-08   -3.3063e-05   8.95723e-06   |	0.1           |	0             13.8          0:12:15
69            0.210571      |	0.00203048    -9.21168e-06  -3.33478e-05  |	7.85584e-08   -3.33478e-05  9.21168e-06   |	0.1           |	0             14            0:12:15
70            0.213623      |	0.00203084    -9.40525e-06  -3.36312e-05  |	8.6276e-08    -3.36312e-05  9.40525e-06   |	0.1           |	0             14.2          0:12:16
71            0.216675      |	0.00203123    -9.59937e-06  -3.3867e-05   |	9.22064e-08   -3.3867e-05   9.59937e-06   |	0.1           |	0             14.4          0:12:13
72            0.219727      |	0.00203157    -9.75495e-06  -3.41145e-05  |	9.99158e-08   -3.41145e-05  9.75495e-06   |	0.1           |	0             14.6          0:12:10
73            0.222778      |	0.00203188    -9.8737e-06   -3.43235e-05  |	1.075e-07     -3.43235e-05  9.8737e-06    |	0.1           |	0             14.8          0:12:07
74            0.22583       |	0.00203221    -9.98004e-06  -3.45097e-05  |	1.14673e-07   -3.45097e-05  9.98004e-06   |	0.1           |	0             15            0:12:06
75            0.228882      |	0.00203247    -1.00411e-05  -3.46882e-05  |	1.232e-07     -3.46882e-05  1.00411e-05   |	0.1           |	0             15.2          0:12:02
76            0.231934      |	0.00203275    -1.00886e-05  -3.48241e-05  |	1.30763e-07   -3.48241e-05  1.00886e-05   |	0.1           |	0             15.4          0:11:59
77            0.234985      |	0.00203299    -1.00958e-05  -3.49679e-05  |	1.3973e-07    -3.49679e-05  1.00958e-05   |	0.1           |	0             15.6          0:11:56
78            0.238037      |	0.00203322    -1.00817e-05  -3.50469e-05  |	1.47649e-07   -3.50469e-05  1.00817e-05   |	0.1           |	0             15.8          0:11:54
79            0.241089      |	0.00203345    -1.00543e-05  -3.51541e-05  |	1.56409e-07   -3.51541e-05  1.00543e-05   |	0.1           |	0             16            0:11:51
80            0.244141      |	0.00203363    -9.987e-06    -3.51867e-05  |	1.65197e-07   -3.51867e-05  9.987e-06     |	0.2           |	0             16.2          0:11:49
81            0.247192      |	0.00203383    -9.89024e-06  -3.51696e-05  |	1.73708e-07   -3.51696e-05  9.89024e-06   |	0.2           |	0             16.4          0:11:45
82            0.250244      |	0.00203399    -9.77523e-06  -3.5202e-05   |	1.83297e-07   -3.5202e-05   9.77523e-06   |	0.2           |	0             16.6          0:11:44
83            0.253296      |	0.00203414    -9.65045e-06  -3.5256e-05   |	1.92946e-07   -3.5256e-05   9.65045e-06   |	0.2           |	0             16.8          0:11:41
84            0.256348      |	0.00203435    -9.56099e-06  -3.53226e-05  |	2.0127e-07    -3.53226e-05  9.56099e-06   |	0.2           |	0             17            0:11:39
85            0.259399      |	0.00203448    -9.44426e-06  -3.53879e-05  |	2.11348e-07   -3.53879e-05  9.44426e-06   |	0.2           |	0             17.2          0:11:37
86            0.262451      |	0.00203464    -9.33154e-06  -3.5466e-05   |	2.20566e-07   -3.5466e-05   9.33154e-06   |	0.2           |	0             17.4          0:11:35
87            0.265503      |	0.0020348     -9.22448e-06  -3.55211e-05  |	2.29248e-07   -3.55211e-05  9.22448e-06   |	0.3           |	0             17.6          0:11:34
88            0.268555      |	0.00203496    -9.12391e-06  -3.55515e-05  |	2.37307e-07   -3.55515e-05  9.12391e-06   |	0.3           |	0             17.8          0:11:35
89            0.271606      |	0.00203513    -9.03107e-06  -3.56016e-05  |	2.45513e-07   -3.56016e-05  9.03107e-06   |	0.3           |	0             18            0:11:38
90            0.274658      |	0.00203527    -8.91456e-06  -3.56212e-05  |	2.53789e-07   -3.56212e-05  8.91456e-06   |	0.3           |	0             18.2          0:11:41
91            0.27771       |	0.00203543    -8.79702e-06  -3.56122e-05  |	2.61096e-07   -3.56122e-05  8.79702e-06   |	0.3           |	0             18.4          0:11:39
92            0.280762      |	0.00203561    -8.68055e-06  -3.55994e-05  |	2.6806e-07    -3.55994e-05  8.68055e-06   |	0.3           |	0             18.6          0:11:36
93            0.283813      |	0.0020358     -8.57323e-06  -3.5558e-05   |	2.74274e-07   -3.5558e-05   8.57323e-06   |	0.3           |	0             18.8          0:11:33
94            0.286865      |	0.00203596    -8.44035e-06  -3.55144e-05  |	2.81585e-07   -3.55144e-05  8.44035e-06   |	0.3           |	0             19            0:11:30
95            0.289917      |	0.00203616    -8.31855e-06  -3.54491e-05  |	2.87564e-07   -3.54491e-05  8.31855e-06   |	0.3           |	0             19.2          0:11:27
96            0.292969      |	0.00203638    -8.20499e-06  -3.53777e-05  |	2.93551e-07   -3.53777e-05  8.20499e-06   |	0.3           |	0             19.4          0:11:24
97            0.296021      |	0.00203659    -8.08174e-06  -3.53006e-05  |	3.00321e-07   -3.53006e-05  8.08174e-06   |	0.3           |	0             19.6          0:11:21
98            0.299072      |	0.00203676    -7.9269e-06   -3.5238e-05   |	3.08045e-07   -3.5238e-05   7.9269e-06    |	0.3           |	0             19.8          0:11:18
99            0.302124      |	0.00203697    -7.77566e-06  -3.51867e-05  |	3.14927e-07   -3.51867e-05  7.77566e-06   |	0.3           |	0             20            0:11:15
100           0.305176      |	0.00203721    -7.64328e-06  -3.51504e-05  |	3.21588e-07   -3.51504e-05  7.64328e-06   |	0.3           |	0             20.2          0:11:13
101           0.308228      |	0.00203742    -7.50122e-06  -3.51393e-05  |	3.29587e-07   -3.51393e-05  7.50122e-06   |	0.4           |	0             20.4          0:11:11
102           0.311279      |	0.00203767    -7.38154e-06  -3.51714e-05  |	3.37192e-07   -3.51714e-05  7.38154e-06   |	0.4           |	0             20.6          0:11:08
103           0.314331      |	0.0020379     -7.26033e-06  -3.51836e-05  |	3.45133e-07   -3.51836e-05  7.26033e-06   |	0.5           |	0             20.8          0:11:05
104           0.317383      |	0.00203816    -7.13975e-06  -3.52285e-05  |	3.53252e-07   -3.52285e-05  7.13975e-06   |	0.5           |	0             21            0:11:03
105           0.320435      |	0.00203838    -6.99955e-06  -3.53133e-05  |	3.62555e-07   -3.53133e-05  6.99955e-06   |	0.5           |	0             21.2          0:11:00
106           0.323486      |	0.00203865    -6.88533e-06  -3.54671e-05  |	3.7153e-07    -3.54671e-05  6.88533e-06   |	0.6           |	0             21.4          0:10:57
107           0.326538      |	0.0020389     -6.77733e-06  -3.56726e-05  |	3.81634e-07   -3.56726e-05  6.77733e-06   |	0.6           |	0             21.6          0:10:55
108           0.32959       |	0.0020392     -6.70836e-06  -3.59169e-05  |	3.91296e-07   -3.59169e-05  6.70836e-06   |	0.5           |	0             21.8          0:10:52
109           0.332642      |	0.0020394     -6.59786e-06  -3.61696e-05  |	4.04008e-07   -3.61696e-05  6.59786e-06   |	0.5           |	0             22            0:10:50
110           0.335693      |	0.00203968    -6.55072e-06  -3.6434e-05   |	4.13926e-07   -3.6434e-05   6.55072e-06   |	0.4           |	0             22.2          0:10:48
111           0.338745      |	0.00203994    -6.49395e-06  -3.67094e-05  |	4.25259e-07   -3.67094e-05  6.49395e-06   |	0.4           |	0             22.4          0:10:45
112           0.341797      |	0.00204022    -6.46906e-06  -3.69775e-05  |	4.36592e-07   -3.69775e-05  6.46906e-06   |	0.3           |	0             22.6          0:10:43
113           0.344849      |	0.0020405     -6.48165e-06  -3.72042e-05  |	4.47366e-07   -3.72042e-05  6.48165e-06   |	0.3           |	0             22.8          0:10:40
114           0.3479        |	0.0020408     -6.52611e-06  -3.7379e-05   |	4.57354e-07   -3.7379e-05   6.52611e-06   |	0.3           |	0             23            0:10:38
115           0.350952      |	0.00204111    -6.59914e-06  -3.75141e-05  |	4.66447e-07   -3.75141e-05  6.59914e-06   |	0.2           |	0             23.2          0:10:35
116           0.354004      |	0.00204143    -6.68397e-06  -3.76125e-05  |	4.74675e-07   -3.76125e-05  6.68397e-06   |	0.2           |	0             23.4          0:10:34
117           0.357056      |	0.00204176    -6.79028e-06  -3.77071e-05  |	4.82212e-07   -3.77071e-05  6.79028e-06   |	0.2           |	0             23.6          0:10:33
118           0.360107      |	0.00204215    -6.96997e-06  -3.78123e-05  |	4.89333e-07   -3.78123e-05  6.96997e-06   |	0.2           |	0             23.8          0:10:30
119           0.363159      |	0.00204217    -6.66433e-06  -3.79242e-05  |	4.96271e-07   -3.79242e-05  6.66433e-06   |	0.2           |	0             24            0:10:28
120           0.366211      |	0.0020426     -6.88606e-06  -3.80965e-05  |	5.03023e-07   -3.80965e-05  6.88606e-06   |	0.2           |	0             24.2          0:10:26
121           0.369263      |	0.00204284    -6.86821e-06  -3.82447e-05  |	5.10151e-07   -3.82447e-05  6.86821e-06   |	0.1           |	0             24.4          0:10:24
122           0.372314      |	0.00204301    -6.73946e-06  -3.84949e-05  |	5.17462e-07   -3.84949e-05  6.73946e-06   |	0.1           |	0             24.6          0:10:21
123           0.375366      |	0.00204332    -6.80629e-06  -3.86978e-05  |	5.25123e-07   -3.86978e-05  6.80629e-06   |	0.1           |	0             24.8          0:10:19
124           0.378418      |	0.00204355    -6.7592e-06   -3.89935e-05  |	5.33195e-07   -3.89935e-05  6.7592e-06    |	0.1           |	0             25            0:10:16
125           0.38147       |	0.00204378    -6.70606e-06  -3.92296e-05  |	5.41565e-07   -3.92296e-05  6.70606e-06   |	0.1           |	0             25.2          0:10:14
126           0.384521      |	0.00204409    -6.75525e-06  -3.95394e-05  |	5.50164e-07   -3.95394e-05  6.75525e-06   |	0.1           |	0             25.4          0:10:12
127           0.387573      |	0.00204428    -6.6536e-06   -3.97758e-05  |	5.59005e-07   -3.97758e-05  6.6536e-06    |	0.1           |	0             25.6          0:10:10
128           0.390625      |	0.0020446     -6.71925e-06  -4.00735e-05  |	5.6775e-07    -4.00735e-05  6.71925e-06   |	0.1           |	0             25.8          0:10:07
129           0.393677      |	0.00204481    -6.64241e-06  -4.02817e-05  |	5.76599e-07   -4.02817e-05  6.64241e-06   |	0.1           |	0             26            0:10:05
130           0.396729      |	0.00204507    -6.63117e-06  -4.05325e-05  |	5.85034e-07   -4.05325e-05  6.63117e-06   |	0.1           |	0             26.2          0:10:03
131           0.39978       |	0.00204536    -6.66966e-06  -4.06922e-05  |	5.93382e-07   -4.06922e-05  6.66966e-06   |	0.1           |	0             26.4          0:10:01
132           0.402832      |	0.00204557    -6.61474e-06  -4.08939e-05  |	6.0136e-07    -4.08939e-05  6.61474e-06   |	0.1           |	0             26.6          0:09:59
133           0.405884      |	0.00204592    -6.74301e-06  -4.10133e-05  |	6.08847e-07   -4.10133e-05  6.74301e-06   |	0             |	0             26.8          0:09:56
134           0.408936      |	0.00204609    -6.64938e-06  -4.11605e-05  |	6.16053e-07   -4.11605e-05  6.64938e-06   |	0             |	0             27            0:09:54
135           0.411987      |	0.00204638    -6.70553e-06  -4.12618e-05  |	6.22702e-07   -4.12618e-05  6.70553e-06   |	0             |	0             27.2          0:09:52
136           0.415039      |	0.00204662    -6.69859e-06  -4.13946e-05  |	6.28965e-07   -4.13946e-05  6.69859e-06   |	0             |	0             27.4          0:09:49
137           0.418091      |	0.00204685    -6.7003e-06   -4.14657e-05  |	6.34761e-07   -4.14657e-05  6.7003e-06    |	0             |	0             27.6          0:09:47
138           0.421143      |	0.00204716    -6.79694e-06  -4.15852e-05  |	6.40154e-07   -4.15852e-05  6.79694e-06   |	0             |	0             27.8          0:09:45
139           0.424194      |	0.00204739    -6.78117e-06  -4.1684e-05   |	6.45165e-07   -4.1684e-05   6.78117e-06   |	0             |	0             28            0:09:42
140           0.427246      |	0.00204764    -6.81671e-06  -4.18036e-05  |	6.49779e-07   -4.18036e-05  6.81671e-06   |	0             |	0             28.2          0:09:40
141           0.430298      |	0.00204787    -6.80561e-06  -4.19081e-05  |	6.54045e-07   -4.19081e-05  6.80561e-06   |	0             |	0             28.4          0:09:38
142           0.43335       |	0.00204811    -6.82403e-06  -4.20167e-05  |	6.57969e-07   -4.20167e-05  6.82403e-06   |	0             |	0             28.6          0:09:36
143           0.436401      |	0.00204832    -6.79729e-06  -4.21621e-05  |	6.61525e-07   -4.21621e-05  6.79729e-06   |	0             |	0             28.8          0:09:34
144           0.439453      |	0.00204858    -6.8418e-06   -4.22549e-05  |	6.64827e-07   -4.22549e-05  6.8418e-06    |	0             |	0             29            0:09:31
145           0.442505      |	0.00204877    -6.80254e-06  -4.23895e-05  |	6.67813e-07   -4.23895e-05  6.80254e-06   |	0             |	0             29.2          0:09:29
146           0.445557      |	0.00204901    -6.81664e-06  -4.25051e-05  |	6.70381e-07   -4.25051e-05  6.81664e-06   |	0             |	0             29.4          0:09:27
147           0.448608      |	0.00204914    -6.68981e-06  -4.25964e-05  |	6.72694e-07   -4.25964e-05  6.68981e-06   |	0             |	0             29.6          0:09:25
148           0.45166       |	0.00204937    -6.70682e-06  -4.27351e-05  |	6.74562e-07   -4.27351e-05  6.70682e-06   |	0             |	0             29.8          0:09:23
149           0.454712      |	0.00204953    -6.61577e-06  -4.27691e-05  |	6.76105e-07   -4.27691e-05  6.61577e-06   |	0             |	0             30            0:09:22
150           0.457764      |	0.00204969    -6.53826e-06  -4.2933e-05   |	6.77109e-07   -4.2933e-05   6.53826e-06   |	0             |	0             30.2          0:09:20
151           0.460815      |	0.0020499     -6.5323e-06   -4.27293e-05  |	6.75035e-07   -4.27293e-05  6.5323e-06    |	0             |	0             30.4          0:09:18
152           0.463867      |	0.00205       -6.38102e-06  -4.27511e-05  |	6.72599e-07   -4.27511e-05  6.38102e-06   |	0             |	0             30.6          0:09:16
153           0.466919      |	0.00205016    -6.30907e-06  -4.2551e-05   |	6.69676e-07   -4.2551e-05   6.30907e-06   |	0             |	0             30.8          0:09:13
154           0.469971      |	0.00205032    -6.23876e-06  -4.25518e-05  |	6.66401e-07   -4.25518e-05  6.23876e-06   |	0             |	0             31            0:09:11
